customer_id,cutoff_date,total_orders,total_spend,total_quantity,unique_products,active_days,average_order_value,customer_lifespan_days,recency_days,average_interpurchase_days,median_interpurchase_days,orders_30d,orders_60d,orders_90d,spend_30d,spend_60d,spend_90d,orders_previous_90d,spend_previous_90d,order_trend_ratio,spend_trend_ratio,churn
14069.0,2010-09-01 07:45:00,2,225.81,58,37,2,112.905,46,49,46.9875,46.9875,0,1,1,0.0,110.44,110.44,1,115.37,1.0,0.9572679206032764,1
16101.0,2010-09-01 07:45:00,2,1211.11,646,69,2,605.555,80,16,80.075,80.075,1,1,1,387.6,387.6,387.6,1,823.51,1.0,0.47066823717987644,0
16947.0,2010-09-01 07:45:00,1,17.0,3,3,1,17.0,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,2,17.0,0.0,0.0,0
14876.0,2010-09-01 07:45:00,2,256.70000000000005,162,12,2,128.35000000000002,40,56,40.047222222222224,40.047222222222224,0,1,1,0.0,53.1,53.1,1,203.60000000000002,1.0,0.26080550098231825,1
18145.0,2010-09-01 07:45:00,3,1314.4299999999998,1111,96,3,438.14333333333326,75,20,37.95486111111111,37.95486111111111,1,1,2,447.26,447.26,635.5600000000001,1,678.8700000000001,2.0,0.9362028076067582,0
18257.0,2010-09-01 07:45:00,2,1379.4200000000003,743,71,2,689.7100000000002,60,35,60.83541666666667,60.83541666666667,0,1,1,0.0,375.04999999999995,375.04999999999995,1,1004.3699999999999,1.0,0.37341816262930994,0
16691.0,2010-09-01 07:45:00,1,35.879999999999995,55,4,1,35.879999999999995,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,1,35.879999999999995,0.0,0.0,0
15985.0,2010-09-01 07:45:00,3,1156.56,1424,26,3,385.52,75,20,37.90694444444445,37.90694444444445,1,2,2,360.66,668.64,668.64,1,487.92,2.0,1.3703885882931628,0
16218.0,2010-09-01 07:45:00,1,113.19999999999999,60,7,1,113.19999999999999,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,1,113.19999999999999,0.0,0.0,0
12854.0,2010-09-01 07:45:00,1,416.78000000000003,273,37,1,416.78000000000003,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,1,416.78000000000003,0.0,0.0,1
13101.0,2010-09-01 07:45:00,2,425.65999999999997,238,17,2,212.82999999999998,62,33,62.90486111111111,62.90486111111111,0,1,1,0.0,144.9,144.9,1,280.76,1.0,0.5160991594244194,1
16451.0,2010-09-01 07:45:00,1,438.53,203,29,1,438.53,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,1,438.53,0.0,0.0,1
17189.0,2010-09-01 07:45:00,1,127.31,81,24,1,127.31,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,1,127.31,0.0,0.0,1
14738.0,2010-09-01 07:45:00,1,196.25000000000003,68,13,1,196.25000000000003,0,96,0.0,0.0,0,0,0,0.0,0.0,0.0,1,196.25000000000003,0.0,0.0,1
15400.0,2010-09-01 07:45:00,2,481.09999999999997,222,10,2,240.54999999999998,69,26,69.23472222222222,69.23472222222222,1,1,1,287.09999999999997,287.09999999999997,287.09999999999997,1,194.00000000000003,1.0,1.4798969072164945,0
17311.0,2010-09-01 07:45:00,1,733.03,853,24,1,733.03,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,733.03,0.0,0.0,0
15254.0,2010-09-01 07:45:00,2,787.99,436,46,2,393.995,14,81,14.015277777777778,14.015277777777778,0,0,1,0.0,0.0,337.65,1,450.34000000000003,1.0,0.7497668428298617,1
13338.0,2010-09-01 07:45:00,2,1201.5,415,66,2,600.75,18,76,18.941666666666666,18.941666666666666,0,0,1,0.0,0.0,449.84999999999997,1,751.65,1.0,0.5984833366593494,1
13602.0,2010-09-01 07:45:00,1,169.38000000000002,58,11,1,169.38000000000002,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,169.38000000000002,0.0,0.0,0
17741.0,2010-09-01 07:45:00,1,41.400000000000006,60,2,1,41.400000000000006,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,41.400000000000006,0.0,0.0,0
17822.0,2010-09-01 07:45:00,2,1074.92,868,113,1,537.46,0,95,0.04722222222222222,0.04722222222222222,0,0,0,0.0,0.0,0.0,2,1074.92,0.0,0.0,0
12619.0,2010-09-01 07:45:00,1,140.14,140,10,1,140.14,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,140.14,0.0,0.0,1
17583.0,2010-09-01 07:45:00,1,135.95,55,7,1,135.95,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,135.95,0.0,0.0,1
16035.0,2010-09-01 07:45:00,1,217.73000000000002,33,21,1,217.73000000000002,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,217.73000000000002,0.0,0.0,1
12499.0,2010-09-01 07:45:00,1,393.71999999999997,302,27,1,393.71999999999997,0,95,0.0,0.0,0,0,0,0.0,0.0,0.0,1,393.71999999999997,0.0,0.0,1
18044.0,2010-09-01 07:45:00,3,602.06,212,23,3,200.68666666666664,21,74,10.51597222222222,10.51597222222222,0,0,2,0.0,0.0,548.1999999999999,1,53.86,2.0,10.178239881173411,0
14104.0,2010-09-01 07:45:00,2,370.7,280,79,2,185.35,11,83,11.915277777777778,11.915277777777778,0,0,1,0.0,0.0,212.23,1,158.47,1.0,1.3392440209503376,0
14546.0,2010-09-01 07:45:00,2,772.6400000000001,421,103,2,386.32000000000005,49,44,49.18055555555556,49.18055555555556,0,1,1,0.0,366.99999999999994,366.99999999999994,1,405.64000000000004,1.0,0.9047431219800807,0
16206.0,2010-09-01 07:45:00,3,734.8700000000001,325,59,3,244.9566666666667,59,34,29.584027777777777,29.584027777777777,0,1,2,0.0,306.16,619.54,1,115.32999999999998,2.0,5.3718893609641905,0
17617.0,2010-09-01 07:45:00,1,385.19,249,18,1,385.19,0,93,0.0,0.0,0,0,0,0.0,0.0,0.0,1,385.19,0.0,0.0,1
17618.0,2010-09-01 07:45:00,5,1780.28,957,130,5,356.056,77,16,19.253993055555558,17.50625,1,2,4,585.8599999999999,956.3700000000001,1512.96,1,267.32,4.0,5.65973365255125,0
14454.0,2010-09-01 07:45:00,1,257.45,111,16,1,257.45,0,93,0.0,0.0,0,0,0,0.0,0.0,0.0,1,257.45,0.0,0.0,0
13503.0,2010-09-01 07:45:00,3,757.5200000000001,410,42,3,252.5066666666667,77,14,38.588541666666664,38.588541666666664,1,1,2,304.47,304.47,385.6700000000001,1,371.85,2.0,1.037165523732688,1
12525.0,2010-09-01 07:45:00,2,407.29999999999995,224,25,2,203.64999999999998,58,33,58.268055555555556,58.268055555555556,0,1,1,0.0,259.9,259.9,1,147.4,1.0,1.763229308005427,1
15938.0,2010-09-01 07:45:00,3,276.40999999999997,175,18,3,92.13666666666666,73,18,36.61979166666667,36.61979166666667,1,2,2,75.60000000000001,164.17,164.17,1,112.24000000000001,2.0,1.462669280114041,0
16960.0,2010-09-01 07:45:00,1,310.2,336,79,1,310.2,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,310.2,0.0,0.0,0
15711.0,2010-09-01 07:45:00,1,313.6,160,18,1,313.6,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,313.6,0.0,0.0,1
14227.0,2010-09-01 07:45:00,2,1576.4000000000003,1483,106,1,788.2000000000002,0,91,0.001388888888888889,0.001388888888888889,0,0,0,0.0,0.0,0.0,2,1576.4000000000003,0.0,0.0,0
16518.0,2010-09-01 07:45:00,1,155.0,40,9,1,155.0,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,155.0,0.0,0.0,0
15135.0,2010-09-01 07:45:00,1,166.63,41,11,1,166.63,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,166.63,0.0,0.0,1
15980.0,2010-09-01 07:45:00,4,4144.82,3262,65,2,1036.205,65,25,21.971064814814813,0.002777777777777778,2,2,2,2017.18,2017.18,2017.18,2,2127.64,1.0,0.9480833223665659,1
15670.0,2010-09-01 07:45:00,1,152.15,41,7,1,152.15,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,152.15,0.0,0.0,1
13110.0,2010-09-01 07:45:00,1,241.90000000000003,62,23,1,241.90000000000003,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,241.90000000000003,0.0,0.0,0
18038.0,2010-09-01 07:45:00,1,141.48000000000002,80,25,1,141.48000000000002,0,91,0.0,0.0,0,0,0,0.0,0.0,0.0,1,141.48000000000002,0.0,0.0,1
17745.0,2010-09-01 07:45:00,2,600.34,164,27,2,300.17,78,12,78.14375,78.14375,1,1,1,111.10999999999999,111.10999999999999,111.10999999999999,1,489.23,1.0,0.22711199231445328,1
13472.0,2010-09-01 07:45:00,1,262.17999999999995,136,14,1,262.17999999999995,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,262.17999999999995,0.0,0.0,0
15246.0,2010-09-01 07:45:00,1,266.25,112,18,1,266.25,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,266.25,0.0,0.0,1
15887.0,2010-09-01 07:45:00,1,442.15,305,27,1,442.15,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,442.15,0.0,0.0,0
15714.0,2010-09-01 07:45:00,2,300.0,108,4,2,150.0,5,84,5.853472222222222,5.853472222222222,0,0,1,0.0,0.0,31.0,1,269.0,1.0,0.11524163568773234,0
16565.0,2010-09-01 07:45:00,2,392.34999999999997,105,7,2,196.17499999999998,68,21,68.98958333333333,68.98958333333333,1,1,1,77.35,77.35,77.35,1,315.0,1.0,0.24555555555555553,0
16401.0,2010-09-01 07:45:00,6,778.52,684,61,4,129.75333333333333,79,11,15.819305555555555,14.040277777777778,3,3,5,401.77,401.77,686.4199999999998,1,92.1,5.0,7.452985884907708,0
13916.0,2010-09-01 07:45:00,2,563.93,243,26,2,281.965,14,76,14.034722222222221,14.034722222222221,0,0,1,0.0,0.0,305.29999999999995,1,258.63,1.0,1.1804508371031974,0
15305.0,2010-09-01 07:45:00,1,93.6,40,5,1,93.6,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,93.6,0.0,0.0,1
12677.0,2010-09-01 07:45:00,1,204.39999999999998,101,12,1,204.39999999999998,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,204.39999999999998,0.0,0.0,1
17096.0,2010-09-01 07:45:00,4,1743.75,835,96,4,435.9375,52,37,17.62175925925926,16.769444444444446,0,2,3,0.0,849.5,1169.1000000000001,1,574.6500000000001,3.0,2.0344557556773686,0
14033.0,2010-09-01 07:45:00,1,109.44,576,1,1,109.44,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,109.44,0.0,0.0,1
16896.0,2010-09-01 07:45:00,1,103.95000000000002,18,18,1,103.95000000000002,0,90,0.0,0.0,0,0,0,0.0,0.0,0.0,1,103.95000000000002,0.0,0.0,1
13131.0,2010-09-01 07:45:00,2,742.17,403,36,1,371.085,0,89,0.0006944444444444445,0.0006944444444444445,0,0,2,0.0,0.0,742.17,0,0.0,2.0,742.17,0
14859.0,2010-09-01 07:45:00,1,351.9,217,8,1,351.9,0,89,0.0,0.0,0,0,1,0.0,0.0,351.9,0,0.0,1.0,351.9,1
15502.0,2010-09-01 07:45:00,1,1626.21,784,84,1,1626.21,0,89,0.0,0.0,0,0,1,0.0,0.0,1626.21,0,0.0,1.0,1626.21,0
16955.0,2010-09-01 07:45:00,1,291.25,226,19,1,291.25,0,89,0.0,0.0,0,0,1,0.0,0.0,291.25,0,0.0,1.0,291.25,1
15950.0,2010-09-01 07:45:00,2,1799.19,1092,88,2,899.595,83,6,83.00277777777778,83.00277777777778,1,1,2,908.16,908.16,1799.19,0,0.0,2.0,1799.19,0
12874.0,2010-09-01 07:45:00,1,489.26,372,26,1,489.26,0,89,0.0,0.0,0,0,1,0.0,0.0,489.26,0,0.0,1.0,489.26,0
17216.0,2010-09-01 07:45:00,1,63.6,21,13,1,63.6,0,89,0.0,0.0,0,0,1,0.0,0.0,63.6,0,0.0,1.0,63.6,1
13787.0,2010-09-01 07:45:00,1,103.49999999999999,26,7,1,103.49999999999999,0,89,0.0,0.0,0,0,1,0.0,0.0,103.49999999999999,0,0.0,1.0,103.49999999999999,0
16430.0,2010-09-01 07:45:00,1,117.44,26,5,1,117.44,0,89,0.0,0.0,0,0,1,0.0,0.0,117.44,0,0.0,1.0,117.44,0
13031.0,2010-09-01 07:45:00,3,2146.38,1519,214,3,715.46,63,26,31.50138888888889,31.50138888888889,1,2,3,636.9200000000001,1197.66,2146.38,0,0.0,3.0,2146.38,0
16892.0,2010-09-01 07:45:00,1,139.01,110,23,1,139.01,0,89,0.0,0.0,0,0,1,0.0,0.0,139.01,0,0.0,1.0,139.01,1
16202.0,2010-09-01 07:45:00,2,305.3,158,17,1,152.65,0,89,0.001388888888888889,0.001388888888888889,0,0,2,0.0,0.0,305.3,0,0.0,2.0,305.3,0
17683.0,2010-09-01 07:45:00,2,683.23,643,38,2,341.615,42,46,42.81041666666667,42.81041666666667,0,1,2,0.0,177.03999999999996,683.23,0,0.0,2.0,683.23,0
17107.0,2010-09-01 07:45:00,2,2782.1800000000003,1461,103,2,1391.0900000000001,72,16,72.84375,72.84375,1,1,2,1124.8000000000002,1124.8000000000002,2782.1800000000003,0,0.0,2.0,2782.1800000000003,0
18214.0,2010-09-01 07:45:00,4,1780.3399999999997,989,38,4,445.0849999999999,23,65,7.88287037037037,4.933333333333334,0,0,4,0.0,0.0,1780.3399999999997,0,0.0,4.0,1780.3399999999997,1
15731.0,2010-09-01 07:45:00,1,125.3,122,8,1,125.3,0,88,0.0,0.0,0,0,1,0.0,0.0,125.3,0,0.0,1.0,125.3,1
14486.0,2010-09-01 07:45:00,2,175.5,90,4,2,87.75,41,46,41.96666666666667,41.96666666666667,0,1,2,0.0,78.0,175.5,0,0.0,2.0,175.5,1
14436.0,2010-09-01 07:45:00,1,182.64000000000001,168,2,1,182.64000000000001,0,88,0.0,0.0,0,0,1,0.0,0.0,182.64000000000001,0,0.0,1.0,182.64000000000001,1
14902.0,2010-09-01 07:45:00,1,398.40000000000003,240,24,1,398.40000000000003,0,88,0.0,0.0,0,0,1,0.0,0.0,398.40000000000003,0,0.0,1.0,398.40000000000003,0
18206.0,2010-09-01 07:45:00,1,314.65999999999997,246,19,1,314.65999999999997,0,88,0.0,0.0,0,0,1,0.0,0.0,314.65999999999997,0,0.0,1.0,314.65999999999997,1
17235.0,2010-09-01 07:45:00,4,583.72,393,27,4,145.93,60,27,20.325694444444444,15.028472222222222,1,3,4,203.35,466.39,583.72,0,0.0,4.0,583.72,0
14687.0,2010-09-01 07:45:00,1,311.65999999999997,138,10,1,311.65999999999997,0,86,0.0,0.0,0,0,1,0.0,0.0,311.65999999999997,0,0.0,1.0,311.65999999999997,0
14984.0,2010-09-01 07:45:00,2,392.50000000000006,102,11,1,196.25000000000003,0,86,0.0006944444444444445,0.0006944444444444445,0,0,2,0.0,0.0,392.50000000000006,0,0.0,2.0,392.50000000000006,0
14766.0,2010-09-01 07:45:00,3,2680.6,1977,122,3,893.5333333333333,79,7,39.57465277777778,39.57465277777778,1,2,3,658.6200000000001,1361.0699999999997,2680.6,0,0.0,3.0,2680.6,0
18234.0,2010-09-01 07:45:00,1,179.59999999999997,80,30,1,179.59999999999997,0,86,0.0,0.0,0,0,1,0.0,0.0,179.59999999999997,0,0.0,1.0,179.59999999999997,1
16356.0,2010-09-01 07:45:00,2,98.30000000000001,50,16,1,49.150000000000006,0,86,0.008333333333333333,0.008333333333333333,0,0,2,0.0,0.0,98.30000000000001,0,0.0,2.0,98.30000000000001,0
14573.0,2010-09-01 07:45:00,3,286.5,97,51,2,95.5,7,79,3.578125,3.578125,0,0,3,0.0,0.0,286.5,0,0.0,3.0,286.5,1
12911.0,2010-09-01 07:45:00,1,1651.7199999999998,807,220,1,1651.7199999999998,0,86,0.0,0.0,0,0,1,0.0,0.0,1651.7199999999998,0,0.0,1.0,1651.7199999999998,1
18112.0,2010-09-01 07:45:00,1,152.0,32,11,1,152.0,0,86,0.0,0.0,0,0,1,0.0,0.0,152.0,0,0.0,1.0,152.0,0
15988.0,2010-09-01 07:45:00,1,313.31,163,78,1,313.31,0,86,0.0,0.0,0,0,1,0.0,0.0,313.31,0,0.0,1.0,313.31,1
13109.0,2010-09-01 07:45:00,1,347.49000000000007,237,23,1,347.49000000000007,0,86,0.0,0.0,0,0,1,0.0,0.0,347.49000000000007,0,0.0,1.0,347.49000000000007,1
15956.0,2010-09-01 07:45:00,1,291.20000000000005,150,17,1,291.20000000000005,0,86,0.0,0.0,0,0,1,0.0,0.0,291.20000000000005,0,0.0,1.0,291.20000000000005,1
14208.0,2010-09-01 07:45:00,1,415.31,415,25,1,415.31,0,86,0.0,0.0,0,0,1,0.0,0.0,415.31,0,0.0,1.0,415.31,1
17915.0,2010-09-01 07:45:00,1,225.77999999999997,184,27,1,225.77999999999997,0,86,0.0,0.0,0,0,1,0.0,0.0,225.77999999999997,0,0.0,1.0,225.77999999999997,1
16340.0,2010-09-01 07:45:00,1,366.03999999999996,382,82,1,366.03999999999996,0,86,0.0,0.0,0,0,1,0.0,0.0,366.03999999999996,0,0.0,1.0,366.03999999999996,0
14653.0,2010-09-01 07:45:00,2,540.96,508,49,2,270.48,37,48,37.952777777777776,37.952777777777776,0,1,2,0.0,415.61000000000007,540.96,0,0.0,2.0,540.96,1
13614.0,2010-09-01 07:45:00,1,303.4,87,43,1,303.4,0,86,0.0,0.0,0,0,1,0.0,0.0,303.4,0,0.0,1.0,303.4,0
18137.0,2010-09-01 07:45:00,2,145.99,59,26,1,72.995,0,86,0.022916666666666665,0.022916666666666665,0,0,2,0.0,0.0,145.99,0,0.0,2.0,145.99,1
15976.0,2010-09-01 07:45:00,3,891.63,558,140,3,297.21,83,2,41.94791666666667,41.94791666666667,1,2,3,339.88,691.27,891.63,0,0.0,3.0,891.63,0
14128.0,2010-09-01 07:45:00,1,286.71,250,19,1,286.71,0,86,0.0,0.0,0,0,1,0.0,0.0,286.71,0,0.0,1.0,286.71,1
13056.0,2010-09-01 07:45:00,1,209.47999999999996,158,18,1,209.47999999999996,0,86,0.0,0.0,0,0,1,0.0,0.0,209.47999999999996,0,0.0,1.0,209.47999999999996,1
16200.0,2010-09-01 07:45:00,2,979.57,520,75,2,489.785,79,6,79.9263888888889,79.9263888888889,1,1,2,610.74,610.74,979.57,0,0.0,2.0,979.57,0
14247.0,2010-09-01 07:45:00,2,316.98,151,41,2,158.49,27,58,27.934722222222224,27.934722222222224,0,1,2,0.0,132.63,316.98,0,0.0,2.0,316.98,0
14734.0,2010-09-01 07:45:00,2,437.08000000000004,98,22,2,218.54000000000002,57,28,57.74236111111111,57.74236111111111,1,1,2,238.71999999999997,238.71999999999997,437.08000000000004,0,0.0,2.0,437.08000000000004,0
17009.0,2010-09-01 07:45:00,1,242.05999999999997,336,10,1,242.05999999999997,0,86,0.0,0.0,0,0,1,0.0,0.0,242.05999999999997,0,0.0,1.0,242.05999999999997,1
13815.0,2010-09-01 07:45:00,1,1286.18,1070,69,1,1286.18,0,85,0.0,0.0,0,0,1,0.0,0.0,1286.18,0,0.0,1.0,1286.18,0
17071.0,2010-09-01 07:45:00,2,508.77,362,30,2,254.385,69,16,69.11111111111111,69.11111111111111,1,1,2,127.90999999999998,127.90999999999998,508.77,0,0.0,2.0,508.77,0
14309.0,2010-09-01 07:45:00,1,664.24,541,42,1,664.24,0,85,0.0,0.0,0,0,1,0.0,0.0,664.24,0,0.0,1.0,664.24,0
15958.0,2010-09-01 07:45:00,1,64.05,23,12,1,64.05,0,85,0.0,0.0,0,0,1,0.0,0.0,64.05,0,0.0,1.0,64.05,0
17987.0,2010-09-01 07:45:00,1,173.98,262,46,1,173.98,0,85,0.0,0.0,0,0,1,0.0,0.0,173.98,0,0.0,1.0,173.98,0
12853.0,2010-09-01 07:45:00,3,940.0,400,29,2,313.3333333333333,49,35,24.985069444444445,24.985069444444445,0,2,3,0.0,428.96,940.0,0,0.0,3.0,940.0,0
14028.0,2010-09-01 07:45:00,3,10396.5,7170,3,1,3465.5,0,85,0.03159722222222222,0.03159722222222222,0,0,3,0.0,0.0,10396.5,0,0.0,3.0,10396.5,1
15471.0,2010-09-01 07:45:00,1,269.25,117,18,1,269.25,0,85,0.0,0.0,0,0,1,0.0,0.0,269.25,0,0.0,1.0,269.25,0
12358.0,2010-09-01 07:45:00,1,268.09999999999997,281,17,1,268.09999999999997,0,85,0.0,0.0,0,0,1,0.0,0.0,268.09999999999997,0,0.0,1.0,268.09999999999997,0
18203.0,2010-09-01 07:45:00,1,110.45,25,12,1,110.45,0,85,0.0,0.0,0,0,1,0.0,0.0,110.45,0,0.0,1.0,110.45,0
14421.0,2010-09-01 07:45:00,2,634.7600000000001,320,21,2,317.38000000000005,37,47,37.99652777777778,37.99652777777778,0,1,2,0.0,312.13,634.7600000000001,0,0.0,2.0,634.7600000000001,1
14515.0,2010-09-01 07:45:00,1,196.1,120,20,1,196.1,0,85,0.0,0.0,0,0,1,0.0,0.0,196.1,0,0.0,1.0,196.1,0
16382.0,2010-09-01 07:45:00,1,195.77000000000004,40,15,1,195.77000000000004,0,85,0.0,0.0,0,0,1,0.0,0.0,195.77000000000004,0,0.0,1.0,195.77000000000004,0
13623.0,2010-09-01 07:45:00,1,384.05,132,52,1,384.05,0,85,0.0,0.0,0,0,1,0.0,0.0,384.05,0,0.0,1.0,384.05,0
13699.0,2010-09-01 07:45:00,1,455.57,153,23,1,455.57,0,85,0.0,0.0,0,0,1,0.0,0.0,455.57,0,0.0,1.0,455.57,1
17515.0,2010-09-01 07:45:00,3,507.38999999999993,146,47,3,169.12999999999997,67,18,33.503125,33.503125,1,2,3,168.53000000000003,343.96999999999986,507.38999999999993,0,0.0,3.0,507.38999999999993,0
14786.0,2010-09-01 07:45:00,1,90.96000000000001,112,7,1,90.96000000000001,0,85,0.0,0.0,0,0,1,0.0,0.0,90.96000000000001,0,0.0,1.0,90.96000000000001,1
16232.0,2010-09-01 07:45:00,2,987.2699999999999,793,27,2,493.63499999999993,65,19,65.83333333333333,65.83333333333333,1,1,2,308.5199999999999,308.5199999999999,987.2699999999999,0,0.0,2.0,987.2699999999999,0
18100.0,2010-09-01 07:45:00,1,451.56,440,30,1,451.56,0,85,0.0,0.0,0,0,1,0.0,0.0,451.56,0,0.0,1.0,451.56,1
12937.0,2010-09-01 07:45:00,2,915.9200000000001,544,44,2,457.96000000000004,66,19,66.00069444444445,66.00069444444445,1,1,2,328.05,328.05,915.9200000000001,0,0.0,2.0,915.9200000000001,0
15872.0,2010-09-01 07:45:00,1,119.03999999999999,72,12,1,119.03999999999999,0,85,0.0,0.0,0,0,1,0.0,0.0,119.03999999999999,0,0.0,1.0,119.03999999999999,0
12829.0,2010-09-01 07:45:00,1,92.30000000000001,174,8,1,92.30000000000001,0,85,0.0,0.0,0,0,1,0.0,0.0,92.30000000000001,0,0.0,1.0,92.30000000000001,1
15551.0,2010-09-01 07:45:00,1,280.87,167,31,1,280.87,0,85,0.0,0.0,0,0,1,0.0,0.0,280.87,0,0.0,1.0,280.87,0
17040.0,2010-09-01 07:45:00,1,13.52,8,1,1,13.52,0,85,0.0,0.0,0,0,1,0.0,0.0,13.52,0,0.0,1.0,13.52,1
17101.0,2010-09-01 07:45:00,1,168.4,88,10,1,168.4,0,85,0.0,0.0,0,0,1,0.0,0.0,168.4,0,0.0,1.0,168.4,0
16788.0,2010-09-01 07:45:00,1,387.21999999999997,166,103,1,387.21999999999997,0,85,0.0,0.0,0,0,1,0.0,0.0,387.21999999999997,0,0.0,1.0,387.21999999999997,0
15720.0,2010-09-01 07:45:00,1,140.49,46,25,1,140.49,0,85,0.0,0.0,0,0,1,0.0,0.0,140.49,0,0.0,1.0,140.49,1
14498.0,2010-09-01 07:45:00,3,832.1499999999999,297,75,3,277.38333333333327,62,22,31.47013888888889,31.47013888888889,1,2,3,189.57000000000002,530.97,832.1499999999999,0,0.0,3.0,832.1499999999999,0
17784.0,2010-09-01 07:45:00,1,112.85999999999999,72,19,1,112.85999999999999,0,85,0.0,0.0,0,0,1,0.0,0.0,112.85999999999999,0,0.0,1.0,112.85999999999999,1
13997.0,2010-09-01 07:45:00,3,376.46,143,36,2,125.48666666666666,31,54,15.511458333333334,15.511458333333334,0,2,3,0.0,232.91,376.46,0,0.0,3.0,376.46,1
12928.0,2010-09-01 07:45:00,3,1110.89,701,35,3,370.2966666666667,52,32,26.100347222222226,26.100347222222226,0,1,3,0.0,292.5,1110.89,0,0.0,3.0,1110.89,0
17706.0,2010-09-01 07:45:00,4,1061.99,754,56,3,265.4975,77,7,25.71435185185185,29.095833333333335,1,3,4,302.90000000000003,571.3499999999999,1061.99,0,0.0,4.0,1061.99,0
17201.0,2010-09-01 07:45:00,2,413.55,496,63,2,206.775,25,58,25.993055555555557,25.993055555555557,0,1,2,0.0,236.61999999999998,413.55,0,0.0,2.0,413.55,1
16048.0,2010-09-01 07:45:00,1,201.00000000000003,132,11,1,201.00000000000003,0,84,0.0,0.0,0,0,1,0.0,0.0,201.00000000000003,0,0.0,1.0,201.00000000000003,0
17543.0,2010-09-01 07:45:00,1,120.04999999999998,62,13,1,120.04999999999998,0,84,0.0,0.0,0,0,1,0.0,0.0,120.04999999999998,0,0.0,1.0,120.04999999999998,1
12840.0,2010-09-01 07:45:00,1,491.69,284,24,1,491.69,0,84,0.0,0.0,0,0,1,0.0,0.0,491.69,0,0.0,1.0,491.69,0
18103.0,2010-09-01 07:45:00,1,105.80000000000001,23,10,1,105.80000000000001,0,84,0.0,0.0,0,0,1,0.0,0.0,105.80000000000001,0,0.0,1.0,105.80000000000001,1
15353.0,2010-09-01 07:45:00,3,1284.67,773,173,3,428.22333333333336,71,13,35.53715277777778,35.53715277777778,1,2,3,325.18,718.9,1284.67,0,0.0,3.0,1284.67,0
17801.0,2010-09-01 07:45:00,1,124.77,140,14,1,124.77,0,84,0.0,0.0,0,0,1,0.0,0.0,124.77,0,0.0,1.0,124.77,0
17440.0,2010-09-01 07:45:00,1,137.16,36,1,1,137.16,0,84,0.0,0.0,0,0,1,0.0,0.0,137.16,0,0.0,1.0,137.16,1
15532.0,2010-09-01 07:45:00,3,1129.7300000000002,481,179,3,376.57666666666677,49,35,24.53125,24.53125,0,1,3,0.0,262.89,1129.7300000000002,0,0.0,3.0,1129.7300000000002,0
17962.0,2010-09-01 07:45:00,2,198.32000000000002,246,60,1,99.16000000000001,0,84,0.00625,0.00625,0,0,2,0.0,0.0,198.32000000000002,0,0.0,2.0,198.32000000000002,1
14308.0,2010-09-01 07:45:00,2,1147.02,2,1,1,573.51,0,84,0.00625,0.00625,0,0,2,0.0,0.0,1147.02,0,0.0,2.0,1147.02,1
16072.0,2010-09-01 07:45:00,1,1746.54,663,219,1,1746.54,0,84,0.0,0.0,0,0,1,0.0,0.0,1746.54,0,0.0,1.0,1746.54,0
17713.0,2010-09-01 07:45:00,2,612.4200000000001,587,33,2,306.21000000000004,69,14,69.17777777777778,69.17777777777778,1,1,2,309.49,309.49,612.4200000000001,0,0.0,2.0,612.4200000000001,0
14616.0,2010-09-01 07:45:00,1,42.5,50,1,1,42.5,0,83,0.0,0.0,0,0,1,0.0,0.0,42.5,0,0.0,1.0,42.5,0
17417.0,2010-09-01 07:45:00,1,164.18,76,16,1,164.18,0,83,0.0,0.0,0,0,1,0.0,0.0,164.18,0,0.0,1.0,164.18,1
13502.0,2010-09-01 07:45:00,1,307.90000000000003,142,11,1,307.90000000000003,0,83,0.0,0.0,0,0,1,0.0,0.0,307.90000000000003,0,0.0,1.0,307.90000000000003,0
14260.0,2010-09-01 07:45:00,3,824.2800000000001,544,50,2,274.76000000000005,77,6,38.573611111111106,38.573611111111106,2,2,3,285.48,285.48,824.2800000000001,0,0.0,3.0,824.2800000000001,1
